ID,COUNTRY_CODE,NAME,LOCATION_TYPE
1029130,CZ,Moravska Trebova,City
9102773,NL,4413,Postal Code
1006682,GB,Dover,City
9046457,GB,CW9,Postal Code
9063647,NL,6617,Postal Code
9067594,PL,Stare Miasto,Neighborhood
9073222,PE,Palpa Province,Province
9061359,PK,Balochistan,Region
9064505,NL,3381,Postal Code
9170086,JP,321-3412,Postal Code
1021673,US,Hartington,City
9172193,JP,402-0225,Postal Code
9005626,US,14527,Postal Code
9126635,ID,Seberida,District
9105336,CA,Weedon,Municipality
9065621,MY,Kampung Ara Kuda,Neighborhood
9303066,IN,391320,Postal Code
1001907,CA,Kamloops,City
9022542,US,62533,Postal Code
9020122,US,56375,Postal Code
9127799,ID,Cikedal,District
9136707,MX,98700,Postal Code
9127773,ID,Bungursari,District
1015244,US,Adairsville,City
9061672,IN,110007,Postal Code
1019433,US,Marcellus,City
1005675,FI,Isojoki,Municipality
9165986,JP,671-4138,Postal Code
9176805,JP,785-0775,Postal Code
9108978,FR,22430,Postal Code
9104828,CA,Bury,Municipality
1021628,US,Chambers,City
9020498,US,57367,Postal Code
9060590,US,Richmond Annex,Neighborhood
9012156,US,33781,Postal Code
1004548,DE,Salzgitter,City
1017428,US,Chanute,City
9007639,US,20546,Postal Code
9300688,IN,721436,Postal Code
9150314,IN,767029,Postal Code
9100256,BR,12332,Postal Code
9125063,ID,Buay Madang,District
9174796,JP,775-0512,Postal Code
9299745,IN,Vizianagaram,City
9178027,JP,680-1422,Postal Code
9059150,US,Crawford County,County
9060699,DE,Uerdingen,Neighborhood
9057582,US,Monroe County,County
9047975,CH,Hunenberg,City
9130275,MX,30130,Postal Code
9157599,JP,690-0133,Postal Code
9022120,US,61614,Postal Code
9003925,US,08505,Postal Code
9145277,IN,306301,Postal Code
9302842,IN,389310,Postal Code
9301225,IN,632516,Postal Code
9060753,FR,Thabor - Saint Helier,Neighborhood
9147165,IN,507161,Postal Code
9160532,JP,052-0106,Postal Code
9029957,US,84774,Postal Code
9158164,JP,299-1905,Postal Code
9177029,JP,038-0202,Postal Code
9048289,DE,Drochtersen,City
9148976,IN,670306,Postal Code
9179132,IN,143511,Postal Code
9180415,IN,136117,Postal Code
1023183,US,New Berlin,City
9105732,HU,2525,Postal Code
9119383,ID,52265,Postal Code
9005317,US,13634,Postal Code
9129677,MX,43185,Postal Code
9027328,US,76305,Postal Code
9058618,US,McPherson County,County
9145762,IN,370670,Postal Code
9060982,PK,Dera Ghazi Khan,City
9132329,MX,34573,Postal Code
9144156,IN,152117,Postal Code
9043368,DE,30952,Postal Code
9146008,IN,402202,Postal Code
1000637,AU,Busselton,City
9058522,US,Granite County,County
9048235,DE,Boos,City
9029388,US,83114,Postal Code
1000358,AU,Dalby,City
9147177,IN,507306,Postal Code
9146129,IN,413624,Postal Code
9112265,FR,29710,Postal Code
9142509,MX,59714,Postal Code
9156908,JP,671-3225,Postal Code
9075877,SI,Krsko,Region
9160928,JP,028-0304,Postal Code
9179084,IN,124112,Postal Code
9113304,DE,02794,Postal Code
9104385,CA,Saint-Andre-de-Restigouche,Municipality
9009585,US,27231,Postal Code
9110021,FR,54115,Postal Code
9011020,US,30523,Postal Code
1019350,US,Highland Charter Township,City
9167928,JP,999-3771,Postal Code
9100857,BR,23580,Postal Code
9179695,IN,441901,Postal Code
9005757,US,14817,Postal Code
9170307,JP,013-0104,Postal Code
1008466,IT,Nerviano,City
9120314,ID,26252,Postal Code
9028200,US,78578,Postal Code
1028168,US,Prairie du Chien,City
9058315,US,Chickasaw County,County
1003365,CN,Baotou,City
9174913,JP,697-0122,Postal Code
9299967,IN,Koyilandy,City
9101380,BR,53439,Postal Code
9302443,IN,413403,Postal Code
9122703,ID,Boyan Tanjung,District
20292,ES,Segovia,Province
9124489,ID,Karau Kuala,District
9177706,JP,638-0431,Postal Code
9030043,US,85219,Postal Code
9050396,HU,Boly,City
9164646,JP,386-0027,Postal Code
9160950,JP,516-1247,Postal Code
9159826,JP,669-6831,Postal Code
9132115,MX,41965,Postal Code
9158879,JP,396-0401,Postal Code
9013011,US,36749,Postal Code
9056876,TR,Suluova,City
1023362,US,Shokan,City
1003408,CN,Nantong,City
9123221,ID,Talang Ubi,District
1030301,UA,Irpin,City
9050848,NL,Chaam,City
9064646,NL,3123,Postal Code
9129713,MX,83830,Postal Code
9175812,JP,787-1602,Postal Code
9002996,US,05353,Postal Code
9114974,DE,85410,Postal Code
9157265,JP,746-0102,Postal Code
9138744,MX,74996,Postal Code
9076694,SA,Urwah,District
9171401,JP,404-0052,Postal Code
9049369,FR,Boucau,City
1028872,SA,Al Jawf,City
1020283,US,De Kalb,City
9042061,DE,74626,Postal Code
1028660,ZA,Hatfield,Neighborhood
9064390,NL,2135,Postal Code
9160094,JP,889-4505,Postal Code
9131920,MX,51574,Postal Code
9148301,IN,606302,Postal Code
9075042,RU,Romashkovo,City
1022622,US,Dayton,City
9170918,JP,932-0021,Postal Code
9116160,DE,04889,Postal Code
9020821,US,58282,Postal Code
1030366,UA,Varash,City
9150614,IN,786155,Postal Code
9003824,US,08065,Postal Code
9004080,US,10027,Postal Code
1030838,FI,Pedersore,Municipality
9119749,ID,58383,Postal Code
9050244,FR,Thiais,City
1027982,US,Gilman,City
9166051,JP,648-0132,Postal Code
9100790,BR,21615,Postal Code
9101119,BR,32670,Postal Code
9299649,IN,Debra,City
9021151,US,59106,Postal Code
9029330,US,82649,Postal Code
9175086,JP,441-3626,Postal Code
9100824,BR,22793,Postal Code
9122264,ID,Dawuan,District
9075876,SI,Izola,Region
9017393,US,49248,Postal Code
9150711,IN,792122,Postal Code
9177924,JP,737-2214,Postal Code
9040172,IN,Roorkee,City
9173722,JP,899-4304,Postal Code
9015745,US,45304,Postal Code
9148108,IN,585214,Postal Code
9060676,DE,Sudviertel,Neighborhood
9033201,US,97837,Postal Code
9065223,NL,5657,Postal Code
9135365,MX,51634,Postal Code
9110305,FR,64460,Postal Code
9111366,FR,58150,Postal Code
9066936,PH,Tugbok Proper,Neighborhood
9047317,NO,Heroy Municipality,Municipality
9175093,JP,791-3362,Postal Code
9018491,US,52219,Postal Code
9067515,PL,Kijewo,Neighborhood
9155424,JP,043-0036,Postal Code
1018460,US,West Barnstable,Neighborhood
9071825,AU,2207,Postal Code
9073311,PE,Sihuas Province,Province
9108093,FR,19130,Postal Code
9125209,ID,Tomo,District
9013982,US,39342,Postal Code
9008800,US,24282,Postal Code
9301199,IN,700082,Postal Code
9116972,DE,25926,Postal Code
9137645,MX,69693,Postal Code
9064387,NL,4794,Postal Code
1005978,FR,Chailly-en-Biere,City
9101235,BR,37901,Postal Code
9062664,DE,44649,Postal Code
1008586,IT,Ciminna,City
9299225,IN,Malavli,City
9117294,DE,36154,Postal Code
1032231,CN,Yibin,City
9144704,IN,230134,Postal Code
9018167,US,50833,Postal Code
9033004,US,97367,Postal Code
9299259,IN,Sirsa,City
9101814,BR,74956,Postal Code
9142906,MX,33596,Postal Code
9002486,US,03874,Postal Code
9007921,US,21230,Postal Code
1027848,US,Bassett,City
9158999,JP,028-0532,Postal Code
9045705,GB,BH21,Postal Code
9067088,PH,Bagbaguin,Neighborhood
9043931,DE,45881,Postal Code
9027406,US,76519,Postal Code
1023830,US,Mendon,City
1015457,US,Oakwood,City
9069281,AU,4054,Postal Code
9076876,BD,7 No. West Sholoshohor Ward,District
9009958,US,28152,Postal Code
9071677,AU,2868,Postal Code
9135679,MX,55680,Postal Code
9071586,AU,3579,Postal Code
9129462,MX,94720,Postal Code
9109384,FR,82220,Postal Code
9178831,JP,872-1406,Postal Code
9016924,US,48205,Postal Code
9161944,JP,061-1401,Postal Code
1015982,US,Peosta,City
9016737,US,47932,Postal Code
9136067,MX,70888,Postal Code
9019889,US,56039,Postal Code
1031298,MX,Oxkutzcab,City
9110840,FR,40350,Postal Code
1014486,US,Dillon,City
1017856,US,Owensboro,City
9149266,IN,680734,Postal Code
9143792,MX,38214,Postal Code
9042542,DE,86161,Postal Code
9176244,JP,716-0102,Postal Code
9046355,GB,S9,Postal Code
9108543,FR,89240,Postal Code
9074794,TH,Nong Ngu Lueam,City
9109142,FR,89116,Postal Code
9176080,JP,990-1304,Postal Code
9043144,DE,14089,Postal Code
9135441,MX,69816,Postal Code
9298043,IN,Modinagar,City
9065935,MY,Kampung Tanjung Batu,Neighborhood
9062687,DE,45138,Postal Code
9119064,NZ,0210,Postal Code
9067852,CA,S4M,Postal Code
9137258,MX,60967,Postal Code
9048961,ES,Albatera,City
9029843,US,84529,Postal Code
9030255,US,85742,Postal Code
9026675,US,74641,Postal Code
1025059,US,Matamoras,City
9175435,JP,859-5365,Postal Code
9010079,US,28411,Postal Code
9053526,US,58644,Postal Code
1011512,PL,Cieszyn,City
9069688,DZ,Mila Province,Province
1028692,ZA,Sunninghill,Neighborhood
9006525,US,16848,Postal Code
9130352,MX,69520,Postal Code
9177347,JP,680-0715,Postal Code
9010319,US,28783,Postal Code
9018608,US,52572,Postal Code
9029058,US,81030,Postal Code
9033656,US,98857,Postal Code
9010051,US,28371,Postal Code
9068578,DE,Dielheim,Municipality
9057776,US,Montgomery County,County
9174064,JP,905-1428,Postal Code
9172990,JP,040-0000,Postal Code
9101332,BR,45206,Postal Code
9005321,US,13638,Postal Code
9115858,DE,99638,Postal Code
9057864,US,McPherson County,County
9113779,DE,79224,Postal Code
9010064,US,28387,Postal Code
9052823,US,Seven Hills,City
9058359,US,Oktibbeha County,County
9133467,MX,41830,Postal Code
1003706,CZ,Jindrichuv Hradec,City
1007394,GB,Sandwick,City
9054901,FR,01220,Postal Code
9138277,MX,32985,Postal Code
9106899,HU,5232,Postal Code
9175640,JP,319-2511,Postal Code
9133341,MX,36813,Postal Code
9129930,MX,90880,Postal Code
9005474,US,14055,Postal Code
9009849,US,27936,Postal Code
1031262,MX,Las Rosas,City
9148318,IN,606903,Postal Code
9054912,FR,01630,Postal Code
9127069,ID,Gunung Toar,District
9301619,IN,445206,Postal Code
9125297,ID,East Luwuk,District
1015693,US,Castana,City
1012020,RU,Kholmsk,City
1012869,UA,Cherkasy,City
9064007,NL,6905,Postal Code
9076388,PE,Junin,City
9022725,US,62902,Postal Code
9126285,ID,Kalimanah,District
9055543,FR,44350,Postal Code
9051519,US,Arden-Arcade,City
9022128,US,61701,Postal Code
1019063,US,Sullivan,City
1026336,US,Daingerfield,City
9144678,IN,227408,Postal Code
1021226,US,Mount Airy,City
9150627,IN,786611,Postal Code
1018102,US,Ashley Falls,Neighborhood
9105872,HU,2235,Postal Code
9001708,US,01152,Postal Code
9173352,JP,699-4622,Postal Code
9165826,JP,739-1301,Postal Code
1011927,RU,Elista,City
9300178,IN,Melila,City
9056815,TR,Kilis,City
9155881,JP,424-0301,Postal Code
9025246,US,70516,Postal Code
9144587,IN,221709,Postal Code
9156314,JP,952-3545,Postal Code
9066414,MY,Pjs 51,Neighborhood
1030842,FI,Ranua,Municipality
9159905,JP,986-2412,Postal Code
1009419,JP,Kani,City
1029882,NO,Tysvar,City
9107015,HU,2173,Postal Code
9159497,JP,689-0607,Postal Code
9055946,FR,67210,Postal Code
9130905,MX,52686,Postal Code
9133044,MX,90291,Postal Code
9110070,FR,53150,Postal Code
9005100,US,13073,Postal Code
9173471,JP,088-1500,Postal Code
9301146,IN,755017,Postal Code
1026614,US,Mercedes,City
9112276,FR,60149,Postal Code
9139097,MX,40323,Postal Code
9298951,IN,Ramgarh Cantonment,City
9011932,US,33157,Postal Code
1001125,BE,Meise,City
9050040,FR,Queven,City
9151716,IN,222142,Postal Code
9124234,ID,Samalanga,District
9152929,IN,609313,Postal Code
1006211,FR,Le Port,City
9126251,ID,Bener,District
9131539,MX,97924,Postal Code
9110947,FR,23250,Postal Code
9156759,JP,781-1619,Postal Code
9131204,MX,71686,Postal Code
9053648,US,92403,Postal Code
9175926,JP,408-0003,Postal Code
1025304,US,Spring Grove,City
9140524,MX,61346,Postal Code
1017949,US,Centerville,City
9066930,PH,San Roque,Neighborhood
9006772,US,17520,Postal Code
9049676,FR,Jassans-Riottier,City
9149636,IN,712124,Postal Code
9007840,US,21048,Postal Code
9015434,US,44430,Postal Code
9140065,MX,63985,Postal Code
9122006,NZ,Bishopdale,Neighborhood
9000379,CA,H1N,Postal Code
9002034,US,02330,Postal Code
1022001,US,Alloway,Neighborhood
9174868,JP,408-0204,Postal Code
9066755,MY,40400,Postal Code
1020349,US,Gilman City,City
9130246,MX,74695,Postal Code
1015938,US,Nashua,City
9164098,JP,794-0123,Postal Code
1018915,US,Levant,City
9017334,US,49085,Postal Code
9068873,DE,99102,Postal Code
9060374,US,Center City East,Neighborhood
9127265,ID,Sukarami,District
9052914,US,Saint Hedwig,City
1031590,BR,Coromandel,City
1014259,US,Santee,City
9055591,FR,45500,Postal Code
1028365,US,Keyser,City
9055644,FR,54150,Postal Code
9139455,MX,58415,Postal Code
9144651,IN,224225,Postal Code
9022576,US,62601,Postal Code
1017411,US,Bern,City
9000200,CA,E7C,Postal Code
9054062,None,46778,Postal Code
9060348,US,Central Business District,Neighborhood
9176778,JP,441-1946,Postal Code
1008647,IT,Pontedera,City
1019419,US,Livonia,City
9124241,ID,Pageruyung,District
9057223,US,Phillips County,County
9173925,JP,959-1748,Postal Code
9020491,US,57356,Postal Code
9041546,DE,02826,Postal Code
9150246,IN,762027,Postal Code
1019129,US,Ashley,City
9119272,ID,45585,Postal Code
9176472,JP,950-1456,Postal Code
1010601,NL,Borne,City
9159997,JP,028-0775,Postal Code
9019928,US,56098,Postal Code
9017436,US,49312,Postal Code
9136991,MX,51599,Postal Code
1013690,US,Coleville,City
9112578,AU,Mosman Municipal Council,Municipality
9027102,US,75762,Postal Code
9170331,JP,966-0105,Postal Code
9127330,ID,Sukadana,District
9006379,US,16354,Postal Code
9015837,US,45424,Postal Code
9005024,US,12937,Postal Code
9170352,JP,093-0424,Postal Code
9108920,FR,13870,Postal Code
1026739,US,Rockport,City
1022250,US,Matawan,City
9062759,CZ,533 01,Postal Code
1014782,US,Newtown,Borough
9120538,ID,78243,Postal Code
9058070,US,Red River Parish,County
9065796,MY,Kampung Stutong Baru,Neighborhood
9138510,MX,69885,Postal Code
9068890,DE,Stollberg,Municipality
1028351,US,Green Spring,City
9045643,GB,GL17,Postal Code
9169128,JP,899-8212,Postal Code
1015754,US,Dubuque,City
1021078,US,Dare County,County
1006734,GB,Frome,City
9301870,IN,400604,Postal Code
1019381,US,Jenison,Neighborhood
9116086,DE,08427,Postal Code
9139722,MX,78936,Postal Code
9026545,US,74108,Postal Code
9049171,ES,Plasencia,City
9127512,ID,Sentani Timur,District
1008580,IT,Nuoro,City
9176656,JP,820-0101,Postal Code
9102605,NL,1362,Postal Code
9018956,US,53788,Postal Code
9105731,HU,8284,Postal Code
9030684,US,88256,Postal Code
9059002,US,Putnam County,County
1013867,US,Hornbrook,City
9067286,PH,Talon Dos,Neighborhood
9008733,US,24131,Postal Code
9030827,US,89152,Postal Code
9125152,ID,Sawangan,District
9055711,FR,59100,Postal Code
9124085,ID,Karangtengah,District
9127479,ID,Mbeliling,District
1004694,DE,Mechernich,City
9165605,JP,992-0084,Postal Code
9014071,US,39638,Postal Code
9302332,IN,732102,Postal Code
9140255,MX,33426,Postal Code
9149228,IN,680543,Postal Code
9124594,ID,Hawu Mehara,District
9167022,JP,979-2175,Postal Code
1017354,US,Walkerton,City
9031931,US,94070,Postal Code
9058489,US,St. Louis County,County
9102970,NL,6114,Postal Code
1029558,NG,Aba,City
9299583,IN,Nipania,City
1008032,IT,Valenza,City
9055030,FR,13220,Postal Code
9053736,US,77453,Postal Code
9168637,JP,695-0011,Postal Code
9013319,US,37650,Postal Code
9073693,MA,Bouskoura,City
9299844,IN,Neyveli T.S,City
1012920,US,Tununak,City
9161857,JP,781-3524,Postal Code
9300049,IN,Tiruvottiyur,Neighborhood
9158454,JP,708-0815,Postal Code
9135330,MX,33270,Postal Code
9119783,ID,45145,Postal Code
9015122,US,43613,Postal Code
9047578,AE,Zayed City,City
9153851,IN,211001,Postal Code
1018485,US,Whitinsville,Neighborhood
1008344,IT,Grado,City
9120485,ID,21454,Postal Code
1018497,US,Worcester,City
9024931,US,68876,Postal Code
9143551,MX,33544,Postal Code
9118158,NZ,9683,Postal Code
9063703,NL,3373,Postal Code
9034029,US,99769,Postal Code
9179849,IN,497335,Postal Code
9172885,JP,986-0102,Postal Code
1021764,US,Stockville,City
9025306,US,70643,Postal Code
9108973,FR,76480,Postal Code
9133179,MX,73518,Postal Code
9139791,MX,24325,Postal Code
9047470,NO,Tonsberg Municipality,Municipality
9100575,BR,14026,Postal Code
9000657,CA,K0M,Postal Code
9146451,IN,441902,Postal Code
9132502,MX,93885,Postal Code
9107859,HU,4752,Postal Code
9048614,DE,Norden,City
9062661,DE,45130,Postal Code
9063518,NL,6628,Postal Code
9115158,DE,93164,Postal Code
9149135,IN,678582,Postal Code
9015716,US,45226,Postal Code
9059951,US,Waupaca County,County
9071848,AU,2220,Postal Code
9173364,JP,501-5116,Postal Code
1027339,US,Winchester,City
1001617,BR,Redencao,City
9131076,MX,37873,Postal Code
9105820,HU,4123,Postal Code
9007624,US,20431,Postal Code
1006806,GB,Holmfirth,City
9114002,DE,67483,Postal Code
9046651,GB,SK16,Postal Code
9160794,JP,099-3503,Postal Code
9030464,US,87124,Postal Code
9060710,DE,Sudenburg,Neighborhood
9000881,CA,L9L,Postal Code
9125743,ID,Alor Timur,District
2694,SL,Sierra Leone,Country
9009286,US,25976,Postal Code
9021140,US,59078,Postal Code
9129928,MX,69920,Postal Code
9051165,NL,Stramproy,City
9114206,DE,69427,Postal Code
9041315,SA,King Fahd International Airport,Airport
2887,YE,Yemen,Country
9173930,JP,516-0021,Postal Code
9123467,ID,Bogor Selatan,District
9141655,MX,83837,Postal Code
9177359,JP,882-0884,Postal Code
9124660,ID,Ambarawa,District
1019686,US,Andover,City
1007104,GB,Staines-upon-Thames,City
1029361,CO,Neira,City
9000504,CA,J0T,Postal Code
9174006,JP,028-4302,Postal Code
9139179,MX,33646,Postal Code
9030971,US,90046,Postal Code
20058,BE,Walloon Brabant,Province
9171121,JP,729-5503,Postal Code
9120943,ID,99351,Postal Code
1028746,ZA,Claremont,Neighborhood
9069934,MD,Ialoveni District,District
1006884,GB,Liverpool,City
9075300,IN,Budaun,City
9302011,IN,462031,Postal Code
9026607,US,74431,Postal Code
9107571,HU,5123,Postal Code
9100872,BR,24320,Postal Code
9133684,MX,78954,Postal Code
1003030,CH,Scuol,City
9120285,ID,23776,Postal Code
9299613,IN,Bamchandaipur,City
9002085,US,02535,Postal Code
9116594,DE,21755,Postal Code
9107407,HU,9841,Postal Code
9067229,PH,Concepcion Dos,Neighborhood
9049510,FR,Croissy-sur-Seine,City
9127648,ID,Seram Timur,District
1031144,PL,Swiebodzice,City
9156961,JP,300-1283,Postal Code
9159227,JP,879-7152,Postal Code
9135759,MX,71735,Postal Code
1004923,DE,Hoyerswerda,City
9122181,ID,Ganra,District
9124684,ID,Taba Penanjung,District
9148857,IN,638451,Postal Code
9069413,CA,Pukaskwa National Park,National Park
9115938,DE,38275,Postal Code
1015443,US,Morgan,City
9178255,JP,963-1414,Postal Code
1008224,IT,Ortona,City
1001979,CA,Altona,City
9113983,DE,67147,Postal Code
9053791,US,88349,Postal Code
9130467,MX,82955,Postal Code
1016794,US,Ransom,City
9033950,US,99668,Postal Code
9166105,JP,905-1503,Postal Code
1019215,US,Clarksville,City
9040459,US,Colorado's 4th Congressional District 2012 redistricting,Congressional District
9114915,DE,81479,Postal Code
9158054,JP,649-2612,Postal Code
9001713,US,01223,Postal Code
9006894,US,17925,Postal Code
9154700,IN,629001,Postal Code
9102371,BR,89261,Postal Code
9137099,MX,68806,Postal Code
9156187,JP,891-4402,Postal Code
1010877,NO,Kviteseid,City
9021354,US,59762,Postal Code
9052411,US,Meadville,City
1025492,US,Wood River Junction,Neighborhood
9013776,US,38733,Postal Code
9149357,IN,686007,Postal Code
9120997,ID,22618,Postal Code
9300462,IN,Manor,City
9156361,JP,869-3604,Postal Code
9067892,NL,Drouwenermond,City
9066808,PH,Bagong Barrio West,District
9071804,AU,2111,Postal Code
9049982,FR,Pavilly,City
1012936,US,Alpine,City
9130379,MX,30933,Postal Code
9145768,IN,382305,Postal Code
9299811,IN,Arakkonam,City
9060459,US,East Ridge - Ptarmigan Park,Neighborhood
1005067,DK,Greve Strand,City
9103983,NL,9825,Postal Code
1024367,US,Waurika,City
9154907,IN,759126,Postal Code
9156287,JP,029-5614,Postal Code
9167980,JP,068-0543,Postal Code
9140622,MX,95348,Postal Code
9158823,JP,969-0303,Postal Code
9053857,US,84053,Postal Code
9110462,FR,24570,Postal Code
9167768,JP,879-1504,Postal Code
9003592,US,07446,Postal Code
9147496,IN,532214,Postal Code
9109061,FR,81310,Postal Code
9007704,US,20687,Postal Code
9075779,MN,Khentii,Province
1009824,KE,Nairobi,City
9165139,JP,952-2226,Postal Code
9022413,US,62295,Postal Code
9180238,IN,794101,Postal Code
9118446,NZ,3077,Postal Code
9071616,AU,2843,Postal Code
1010609,NL,Holten,City
9152566,IN,518001,Postal Code
1026211,US,Bastrop,City
9064072,NL,1151,Postal Code
9168309,JP,892-0875,Postal Code
9122031,NZ,Glenview,Neighborhood
